STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN022021900,New Delhi,03-01-2016,,59,73,46
IN022021900,New Delhi,04-01-2016,,62,74,46
IN022021900,New Delhi,05-01-2016,,65,80,52
IN022021900,New Delhi,06-01-2016,,66,80,53
IN022021900,New Delhi,07-01-2016,,65,76,53
IN022021900,New Delhi,08-01-2016,,62,76,54
IN022021900,New Delhi,09-01-2016,,62,72,50
IN022021900,New Delhi,10-01-2016,,64,76,48
IN022021900,New Delhi,11-01-2016,,63,78,47
IN022021900,New Delhi,12-01-2016,,64,78,47
IN022021900,New Delhi,13-01-2016,0,65,77,54
IN022021900,New Delhi,14-01-2016,,60,74,
IN022021900,New Delhi,15-01-2016,,56,66,49
IN022021900,New Delhi,16-01-2016,,56,,
IN022021900,New Delhi,17-01-2016,,57,,
IN022021900,New Delhi,18-01-2016,,56,67,43
IN022021900,New Delhi,19-01-2016,,54,66,48
IN022021900,New Delhi,20-01-2016,,54,60,
IN022021900,New Delhi,21-01-2016,,54,,
IN022021900,New Delhi,22-01-2016,,53,63,40
IN022021900,New Delhi,23-01-2016,,58,,40
IN022021900,New Delhi,24-01-2016,,52,72,46
IN022021900,New Delhi,25-01-2016,,53,,44
IN022021900,New Delhi,26-01-2016,,58,,44
IN022021900,New Delhi,27-01-2016,,64,,48
IN022021900,New Delhi,28-01-2016,,62,76,48
IN022021900,New Delhi,29-01-2016,,67,,53
IN022021900,New Delhi,30-01-2016,,68,,
IN022021900,New Delhi,31-01-2016,,63,81,
IN022021900,New Delhi,01-02-2016,0,61,,
IN022021900,New Delhi,02-02-2016,,60,73,44
IN022021900,New Delhi,03-02-2016,,55,,
IN022021900,New Delhi,04-02-2016,,62,,46
IN022021900,New Delhi,05-02-2016,,55,74,44
IN022021900,New Delhi,06-02-2016,,60,76,45
IN022021900,New Delhi,07-02-2016,,60,76,
IN022021900,New Delhi,08-02-2016,,63,,48
IN022021900,New Delhi,09-02-2016,,64,,50
IN022021900,New Delhi,10-02-2016,,65,,47
IN022021900,New Delhi,11-02-2016,,67,79,50
IN022021900,New Delhi,12-02-2016,,67,80,50
IN022021900,New Delhi,13-02-2016,,63,79,53
IN022021900,New Delhi,14-02-2016,,64,,49
IN022021900,New Delhi,15-02-2016,,63,76,50
IN022021900,New Delhi,16-02-2016,,65,,49
IN022021900,New Delhi,17-02-2016,,66,,51
IN022021900,New Delhi,18-02-2016,0.02,67,78,59
IN022021900,New Delhi,19-02-2016,0.01,74,,60
IN022021900,New Delhi,20-02-2016,0.02,75,86,
IN022021900,New Delhi,21-02-2016,0,70,82,60
IN022021900,New Delhi,22-02-2016,,70,,57
IN022021900,New Delhi,23-02-2016,,70,,56
IN022021900,New Delhi,24-02-2016,,71,,52
IN022021900,New Delhi,25-02-2016,,73,87,53
IN022021900,New Delhi,26-02-2016,,73,87,55
IN022021900,New Delhi,27-02-2016,,73,87,55
IN022021900,New Delhi,28-02-2016,,74,86,56
IN022021900,New Delhi,29-02-2016,,75,,58
IN022021900,New Delhi,01-03-2016,,77,88,59
IN022021900,New Delhi,02-03-2016,,77,,59
IN022021900,New Delhi,03-03-2016,,79,,60
IN022021900,New Delhi,04-03-2016,,81,,64
IN022021900,New Delhi,05-03-2016,0,75,93,
IN022021900,New Delhi,06-03-2016,0.24,73,86,60
IN022021900,New Delhi,07-03-2016,0,75,84,60
IN022021900,New Delhi,08-03-2016,,74,84,63
IN022021900,New Delhi,09-03-2016,,75,84,60
IN022021900,New Delhi,10-03-2016,,78,,60
IN022021900,New Delhi,11-03-2016,,77,,66
IN022021900,New Delhi,12-03-2016,,76,92,
IN022021900,New Delhi,13-03-2016,0.08,76,88,62
IN022021900,New Delhi,14-03-2016,0.01,72,85,63
IN022021900,New Delhi,15-03-2016,0,75,,58
IN022021900,New Delhi,16-03-2016,,75,85,60
IN022021900,New Delhi,17-03-2016,,79,,62
IN022021900,New Delhi,18-03-2016,0.03,79,90,68
IN022021900,New Delhi,19-03-2016,0,80,,66
IN022021900,New Delhi,20-03-2016,0.63,81,,66
IN022021900,New Delhi,21-03-2016,0,80,91,67
IN022021900,New Delhi,22-03-2016,,77,89,63
IN022021900,New Delhi,23-03-2016,,81,90,
IN022021900,New Delhi,24-03-2016,,83,,61
IN022021900,New Delhi,25-03-2016,,86,97,65
IN022021900,New Delhi,26-03-2016,,76,98,67
IN022021900,New Delhi,27-03-2016,,79,,67
IN022021900,New Delhi,28-03-2016,,79,,62
IN022021900,New Delhi,29-03-2016,,81,,65
IN022021900,New Delhi,30-03-2016,,85,,65
IN022021900,New Delhi,31-03-2016,,86,,67
IN022021900,New Delhi,01-04-2016,,87,99,71
IN022021900,New Delhi,02-04-2016,,90,,71
IN022021900,New Delhi,03-04-2016,,92,,77
IN022021900,New Delhi,04-04-2016,,91,103,73
IN022021900,New Delhi,05-04-2016,,90,102,78
IN022021900,New Delhi,06-04-2016,0,89,,74
IN022021900,New Delhi,07-04-2016,,85,98,71
IN022021900,New Delhi,08-04-2016,,85,97,66
IN022021900,New Delhi,09-04-2016,,88,,66
IN022021900,New Delhi,10-04-2016,,90,99,77
IN022021900,New Delhi,11-04-2016,,85,98,70
IN022021900,New Delhi,12-04-2016,,87,95,72
IN022021900,New Delhi,13-04-2016,,89,,74
IN022021900,New Delhi,14-04-2016,,92,,75
IN022021900,New Delhi,15-04-2016,,93,,73
IN022021900,New Delhi,17-04-2016,,94,108,
IN022021900,New Delhi,18-04-2016,,94,104,
IN022021900,New Delhi,19-04-2016,,93,104,79
IN022021900,New Delhi,20-04-2016,,93,105,79
IN022021900,New Delhi,21-04-2016,,93,103,78
IN022021900,New Delhi,22-04-2016,,92,,77
IN022021900,New Delhi,23-04-2016,0,89,,
IN022021900,New Delhi,24-04-2016,,88,,68
IN022021900,New Delhi,25-04-2016,,89,,69
IN022021900,New Delhi,26-04-2016,,92,,70
IN022021900,New Delhi,27-04-2016,,92,105,72
IN022021900,New Delhi,28-04-2016,,93,105,72
IN022021900,New Delhi,29-04-2016,,93,104,71
IN022021900,New Delhi,30-04-2016,,92,104,72
IN022021900,New Delhi,01-05-2016,,94,,72
IN022021900,New Delhi,02-05-2016,,101,,75
IN022021900,New Delhi,03-05-2016,,96,111,
IN022021900,New Delhi,04-05-2016,,93,,82
IN022021900,New Delhi,05-05-2016,0,87,104,72
IN022021900,New Delhi,06-05-2016,,89,96,77
IN022021900,New Delhi,07-05-2016,,92,,77
IN022021900,New Delhi,08-05-2016,,95,,78
IN022021900,New Delhi,09-05-2016,,93,104,82
IN022021900,New Delhi,10-05-2016,,93,101,
IN022021900,New Delhi,11-05-2016,0.16,91,102,75
IN022021900,New Delhi,12-05-2016,0,96,,80
IN022021900,New Delhi,13-05-2016,,99,,82
IN022021900,New Delhi,14-05-2016,,98,109,81
IN022021900,New Delhi,15-05-2016,,99,,81
IN022021900,New Delhi,16-05-2016,,99,,80
IN022021900,New Delhi,17-05-2016,,99,110,
IN022021900,New Delhi,18-05-2016,,100,110,
IN022021900,New Delhi,19-05-2016,,99,111,83
IN022021900,New Delhi,20-05-2016,,99,109,88
IN022021900,New Delhi,21-05-2016,,97,107,87
IN022021900,New Delhi,22-05-2016,,98,,84
IN022021900,New Delhi,23-05-2016,,90,109,
IN022021900,New Delhi,24-05-2016,,88,106,74
IN022021900,New Delhi,25-05-2016,,91,,81
IN022021900,New Delhi,26-05-2016,,94,,79
IN022021900,New Delhi,27-05-2016,,99,,87
IN022021900,New Delhi,28-05-2016,,98,106,
IN022021900,New Delhi,29-05-2016,,89,107,75
IN022021900,New Delhi,30-05-2016,0.2,80,98,73
IN022021900,New Delhi,31-05-2016,0.2,91,,76
IN022021900,New Delhi,01-06-2016,0,97,,80
IN022021900,New Delhi,02-06-2016,,100,,87
IN022021900,New Delhi,03-06-2016,,99,,84
IN022021900,New Delhi,04-06-2016,,101,,86
IN022021900,New Delhi,05-06-2016,,97,109,87
IN022021900,New Delhi,06-06-2016,,96,109,86
IN022021900,New Delhi,07-06-2016,0,94,105,84
IN022021900,New Delhi,08-06-2016,,97,,83
IN022021900,New Delhi,09-06-2016,0,96,106,
IN022021900,New Delhi,10-06-2016,,97,,83
IN022021900,New Delhi,11-06-2016,,92,107,78
IN022021900,New Delhi,12-06-2016,,96,,80
IN022021900,New Delhi,13-06-2016,,97,,
IN022021900,New Delhi,14-06-2016,0.01,91,105,79
IN022021900,New Delhi,15-06-2016,0,94,,87
IN022021900,New Delhi,16-06-2016,,92,101,82
IN022021900,New Delhi,17-06-2016,0.2,94,,78
IN022021900,New Delhi,18-06-2016,0,97,103,86
IN022021900,New Delhi,19-06-2016,,96,,86
IN022021900,New Delhi,20-06-2016,,88,104,
IN022021900,New Delhi,21-06-2016,,91,101,81
IN022021900,New Delhi,22-06-2016,,92,100,80
IN022021900,New Delhi,23-06-2016,,93,99,82
IN022021900,New Delhi,24-06-2016,,98,,85
IN022021900,New Delhi,25-06-2016,,96,104,
IN022021900,New Delhi,26-06-2016,,95,103,85
IN022021900,New Delhi,27-06-2016,,94,103,
IN022021900,New Delhi,28-06-2016,0.51,87,103,77
IN022021900,New Delhi,29-06-2016,0.08,96,,81
IN022021900,New Delhi,30-06-2016,0,96,,
IN022021900,New Delhi,01-07-2016,0.51,90,104,
IN022021900,New Delhi,02-07-2016,0.94,83,98,76
IN022021900,New Delhi,03-07-2016,0,85,,
IN022021900,New Delhi,04-07-2016,1.77,87,,77
IN022021900,New Delhi,05-07-2016,0,92,,82
IN022021900,New Delhi,06-07-2016,0,92,98,83
IN022021900,New Delhi,07-07-2016,,92,,84
IN022021900,New Delhi,08-07-2016,,87,98,
IN022021900,New Delhi,09-07-2016,,92,,82
IN022021900,New Delhi,10-07-2016,,91,98,84
IN022021900,New Delhi,11-07-2016,0,89,98,84
IN022021900,New Delhi,12-07-2016,0.08,87,,
IN022021900,New Delhi,13-07-2016,0.04,88,,82
IN022021900,New Delhi,14-07-2016,0.63,87,96,
IN022021900,New Delhi,15-07-2016,0.98,88,95,79
IN022021900,New Delhi,16-07-2016,0,81,91,76
IN022021900,New Delhi,17-07-2016,0.47,83,,
IN022021900,New Delhi,18-07-2016,1.02,82,,77
IN022021900,New Delhi,19-07-2016,0.83,90,,79
IN022021900,New Delhi,20-07-2016,0,93,,83
IN022021900,New Delhi,21-07-2016,,93,,84
IN022021900,New Delhi,22-07-2016,,93,99,85
IN022021900,New Delhi,23-07-2016,0,89,99,83
IN022021900,New Delhi,24-07-2016,,89,,83
IN022021900,New Delhi,25-07-2016,0,89,95,83
IN022021900,New Delhi,26-07-2016,,87,,
IN022021900,New Delhi,27-07-2016,,83,96,80
IN022021900,New Delhi,28-07-2016,,85,,79
IN022021900,New Delhi,29-07-2016,,81,92,
IN022021900,New Delhi,30-07-2016,,81,,79
IN022021900,New Delhi,31-07-2016,,85,,79
IN022021900,New Delhi,01-08-2016,0.51,84,,80
IN022021900,New Delhi,02-08-2016,0.55,88,,79
IN022021900,New Delhi,03-08-2016,0,91,,79
IN022021900,New Delhi,04-08-2016,,92,,83
IN022021900,New Delhi,05-08-2016,,93,,83
IN022021900,New Delhi,06-08-2016,0.01,86,98,
IN022021900,New Delhi,07-08-2016,0.03,92,,80
IN022021900,New Delhi,08-08-2016,0,92,98,83
IN022021900,New Delhi,09-08-2016,,88,98,82
IN022021900,New Delhi,10-08-2016,,89,96,82
IN022021900,New Delhi,11-08-2016,0.28,82,96,80
IN022021900,New Delhi,12-08-2016,0.2,84,,79
IN022021900,New Delhi,13-08-2016,1.18,86,,78
IN022021900,New Delhi,14-08-2016,0.04,84,93,79
IN022021900,New Delhi,15-08-2016,0.12,88,,81
IN022021900,New Delhi,16-08-2016,0,88,,80
IN022021900,New Delhi,17-08-2016,,86,95,80
IN022021900,New Delhi,18-08-2016,0.01,85,,80
IN022021900,New Delhi,19-08-2016,0.04,89,,80
IN022021900,New Delhi,20-08-2016,0,91,,82
IN022021900,New Delhi,21-08-2016,,88,97,79
IN022021900,New Delhi,22-08-2016,,89,96,79
IN022021900,New Delhi,23-08-2016,,89,96,82
IN022021900,New Delhi,24-08-2016,0,86,93,82
IN022021900,New Delhi,25-08-2016,0.24,88,,80
IN022021900,New Delhi,26-08-2016,0,87,95,80
IN022021900,New Delhi,27-08-2016,0.59,89,,78
IN022021900,New Delhi,28-08-2016,0,91,,82
IN022021900,New Delhi,29-08-2016,0,84,99,
IN022021900,New Delhi,30-08-2016,0.87,85,94,77
IN022021900,New Delhi,31-08-2016,0.16,81,92,
IN022021900,New Delhi,01-09-2016,2.48,82,,77
IN022021900,New Delhi,02-09-2016,0.24,87,,78
IN022021900,New Delhi,03-09-2016,0,87,,77
IN022021900,New Delhi,04-09-2016,,88,94,78
IN022021900,New Delhi,05-09-2016,,87,,77
IN022021900,New Delhi,06-09-2016,,87,94,78
IN022021900,New Delhi,07-09-2016,,88,,77
IN022021900,New Delhi,08-09-2016,,88,,79
IN022021900,New Delhi,09-09-2016,,89,,79
IN022021900,New Delhi,10-09-2016,,89,96,80
IN022021900,New Delhi,11-09-2016,,88,96,78
IN022021900,New Delhi,12-09-2016,,88,,78
IN022021900,New Delhi,13-09-2016,,89,,80
IN022021900,New Delhi,14-09-2016,,87,96,78
IN022021900,New Delhi,15-09-2016,,89,,78
IN022021900,New Delhi,16-09-2016,,89,,77
IN022021900,New Delhi,17-09-2016,,89,97,79
IN022021900,New Delhi,18-09-2016,,90,,79
IN022021900,New Delhi,19-09-2016,,89,99,79
IN022021900,New Delhi,20-09-2016,,90,,78
IN022021900,New Delhi,21-09-2016,,91,99,81
IN022021900,New Delhi,22-09-2016,,85,99,79
IN022021900,New Delhi,23-09-2016,,87,,77
IN022021900,New Delhi,24-09-2016,,87,95,80
IN022021900,New Delhi,25-09-2016,,87,95,78
IN022021900,New Delhi,26-09-2016,,88,,77
IN022021900,New Delhi,27-09-2016,,89,,79
IN022021900,New Delhi,28-09-2016,,89,,77
IN022021900,New Delhi,29-09-2016,,89,98,80
IN022021900,New Delhi,30-09-2016,,89,96,80
IN022021900,New Delhi,01-10-2016,,89,,80
IN022021900,New Delhi,02-10-2016,,90,98,82
IN022021900,New Delhi,03-10-2016,,91,97,82
IN022021900,New Delhi,04-10-2016,,86,97,
IN022021900,New Delhi,05-10-2016,,83,96,76
IN022021900,New Delhi,06-10-2016,0,87,,78
IN022021900,New Delhi,07-10-2016,,87,,76
IN022021900,New Delhi,08-10-2016,,86,,73
IN022021900,New Delhi,09-10-2016,,86,,73
IN022021900,New Delhi,10-10-2016,,85,96,76
IN022021900,New Delhi,11-10-2016,,83,,69
IN022021900,New Delhi,12-10-2016,,83,,69
IN022021900,New Delhi,13-10-2016,,83,95,68
IN022021900,New Delhi,14-10-2016,,83,95,66
IN022021900,New Delhi,15-10-2016,,80,95,64
IN022021900,New Delhi,16-10-2016,,81,,64
IN022021900,New Delhi,17-10-2016,,82,94,66
IN022021900,New Delhi,18-10-2016,,81,94,65
IN022021900,New Delhi,19-10-2016,,82,,
IN022021900,New Delhi,20-10-2016,,82,95,65
IN022021900,New Delhi,21-10-2016,,81,,66
IN022021900,New Delhi,22-10-2016,,82,,67
IN022021900,New Delhi,23-10-2016,,79,94,67
IN022021900,New Delhi,24-10-2016,,82,,66
IN022021900,New Delhi,25-10-2016,,81,94,67
IN022021900,New Delhi,26-10-2016,,80,,65
IN022021900,New Delhi,27-10-2016,,78,92,62
IN022021900,New Delhi,28-10-2016,,76,90,61
IN022021900,New Delhi,29-10-2016,,76,,59
IN022021900,New Delhi,30-10-2016,,76,90,59
IN022021900,New Delhi,31-10-2016,,74,89,60
IN022021900,New Delhi,01-11-2016,,74,88,58
IN022021900,New Delhi,02-11-2016,,73,87,60
IN022021900,New Delhi,03-11-2016,,75,,58
IN022021900,New Delhi,04-11-2016,,74,90,58
IN022021900,New Delhi,05-11-2016,,72,89,60
IN022021900,New Delhi,06-11-2016,,71,,56
IN022021900,New Delhi,07-11-2016,,74,86,57
IN022021900,New Delhi,08-11-2016,,72,,
IN022021900,New Delhi,09-11-2016,,71,,54
IN022021900,New Delhi,10-11-2016,,72,,53
IN022021900,New Delhi,11-11-2016,,72,86,53
IN022021900,New Delhi,12-11-2016,,72,86,54
IN022021900,New Delhi,13-11-2016,,74,86,57
IN022021900,New Delhi,14-11-2016,,72,86,56
IN022021900,New Delhi,15-11-2016,,69,85,54
IN022021900,New Delhi,16-11-2016,,69,84,51
IN022021900,New Delhi,17-11-2016,,69,,53
IN022021900,New Delhi,18-11-2016,,69,,54
IN022021900,New Delhi,19-11-2016,,68,,50
IN022021900,New Delhi,20-11-2016,,69,,51
IN022021900,New Delhi,21-11-2016,,72,,51
IN022021900,New Delhi,22-11-2016,,71,87,51
IN022021900,New Delhi,23-11-2016,,70,88,54
IN022021900,New Delhi,24-11-2016,,69,84,51
IN022021900,New Delhi,25-11-2016,,74,,58
IN022021900,New Delhi,26-11-2016,,76,,
IN022021900,New Delhi,27-11-2016,,73,87,56
IN022021900,New Delhi,28-11-2016,,71,85,
IN022021900,New Delhi,29-11-2016,,66,85,49
IN022021900,New Delhi,30-11-2016,,67,83,52
IN022021900,New Delhi,01-12-2016,,67,79,53
IN022021900,New Delhi,02-12-2016,,66,78,53
IN022021900,New Delhi,03-12-2016,,67,,
IN022021900,New Delhi,04-12-2016,,65,,47
IN022021900,New Delhi,05-12-2016,,65,80,48
IN022021900,New Delhi,06-12-2016,,64,79,49
IN022021900,New Delhi,07-12-2016,,64,77,52
IN022021900,New Delhi,08-12-2016,,60,76,48
IN022021900,New Delhi,09-12-2016,,65,,46
IN022021900,New Delhi,10-12-2016,,61,80,52
IN022021900,New Delhi,11-12-2016,,67,,54
IN022021900,New Delhi,12-12-2016,,67,,52
IN022021900,New Delhi,13-12-2016,,66,82,52
IN022021900,New Delhi,14-12-2016,,64,80,51
IN022021900,New Delhi,15-12-2016,,63,76,
IN022021900,New Delhi,16-12-2016,,60,76,46
IN022021900,New Delhi,17-12-2016,,62,76,47
IN022021900,New Delhi,18-12-2016,,60,,45
IN022021900,New Delhi,19-12-2016,,61,73,44
IN022021900,New Delhi,20-12-2016,,65,,52
IN022021900,New Delhi,21-12-2016,,64,,
IN022021900,New Delhi,22-12-2016,,61,78,46
IN022021900,New Delhi,23-12-2016,,61,,46
IN022021900,New Delhi,24-12-2016,,62,77,46
IN022021900,New Delhi,25-12-2016,,57,76,53
IN022021900,New Delhi,26-12-2016,,61,,50
IN022021900,New Delhi,27-12-2016,,61,,
IN022021900,New Delhi,28-12-2016,,62,,46
IN022021900,New Delhi,29-12-2016,,59,77,46
IN022021900,New Delhi,30-12-2016,,57,71,51
IN022021900,New Delhi,31-12-2016,,58,,47
IN022021900,New Delhi,01-01-2017,,60,,
IN022021900,New Delhi,02-01-2017,,63,,49
IN022021900,New Delhi,03-01-2017,,62,76,49
IN022021900,New Delhi,04-01-2017,,65,,48
IN022021900,New Delhi,05-01-2017,,64,77,51
IN022021900,New Delhi,06-01-2017,,66,78,53
IN022021900,New Delhi,07-01-2017,0.12,58,76,
IN022021900,New Delhi,08-01-2017,0,60,,
IN022021900,New Delhi,09-01-2017,,57,68,47
IN022021900,New Delhi,10-01-2017,,52,67,
IN022021900,New Delhi,11-01-2017,,52,64,39
IN022021900,New Delhi,12-01-2017,,53,,38
IN022021900,New Delhi,13-01-2017,,54,,40
IN022021900,New Delhi,14-01-2017,,55,67,38
IN022021900,New Delhi,15-01-2017,,62,,47
IN022021900,New Delhi,16-01-2017,,57,75,
IN022021900,New Delhi,17-01-2017,,52,66,43
IN022021900,New Delhi,18-01-2017,,54,,40
IN022021900,New Delhi,19-01-2017,,57,,44
IN022021900,New Delhi,20-01-2017,,58,70,43
IN022021900,New Delhi,21-01-2017,,58,69,45
IN022021900,New Delhi,22-01-2017,,63,,47
IN022021900,New Delhi,23-01-2017,,63,,50
IN022021900,New Delhi,24-01-2017,,65,,50
IN022021900,New Delhi,25-01-2017,,68,78,55
IN022021900,New Delhi,26-01-2017,0.01,61,77,
IN022021900,New Delhi,27-01-2017,1.18,61,,
IN022021900,New Delhi,28-01-2017,0,59,68,51
IN022021900,New Delhi,29-01-2017,,61,,51
IN022021900,New Delhi,30-01-2017,,61,,49
IN022021900,New Delhi,31-01-2017,,63,,50
IN022021900,New Delhi,01-02-2017,,61,74,49
IN022021900,New Delhi,02-02-2017,,62,,47
IN022021900,New Delhi,03-02-2017,,64,,49
IN022021900,New Delhi,04-02-2017,,66,77,53
IN022021900,New Delhi,05-02-2017,,67,74,
IN022021900,New Delhi,06-02-2017,0,63,,
IN022021900,New Delhi,07-02-2017,,61,74,47
IN022021900,New Delhi,08-02-2017,,62,,48
IN022021900,New Delhi,09-02-2017,,62,76,49
IN022021900,New Delhi,10-02-2017,,61,72,49
IN022021900,New Delhi,11-02-2017,,62,,46
IN022021900,New Delhi,12-02-2017,,64,,47
IN022021900,New Delhi,13-02-2017,,65,,48
IN022021900,New Delhi,14-02-2017,,65,,50
IN022021900,New Delhi,15-02-2017,,67,,50
IN022021900,New Delhi,16-02-2017,,68,81,55
IN022021900,New Delhi,17-02-2017,,70,82,60
IN022021900,New Delhi,18-02-2017,,72,,58
IN022021900,New Delhi,19-02-2017,,75,,60
IN022021900,New Delhi,20-02-2017,,77,,62
IN022021900,New Delhi,21-02-2017,,70,90,
IN022021900,New Delhi,22-02-2017,,69,,54
IN022021900,New Delhi,23-02-2017,,68,81,52
IN022021900,New Delhi,24-02-2017,,68,78,54
IN022021900,New Delhi,25-02-2017,,71,,56
IN022021900,New Delhi,26-02-2017,,69,83,54
IN022021900,New Delhi,27-02-2017,,70,,52
IN022021900,New Delhi,28-02-2017,,76,,55
IN022021900,New Delhi,01-03-2017,0,76,90,64
IN022021900,New Delhi,02-03-2017,0,73,87,62
IN022021900,New Delhi,03-03-2017,,70,83,55
IN022021900,New Delhi,04-03-2017,,68,82,52
IN022021900,New Delhi,05-03-2017,,70,,53
IN022021900,New Delhi,06-03-2017,,71,,52
IN022021900,New Delhi,07-03-2017,,74,,54
IN022021900,New Delhi,08-03-2017,0,73,87,
IN022021900,New Delhi,09-03-2017,0.01,69,,58
IN022021900,New Delhi,10-03-2017,0.08,67,,
IN022021900,New Delhi,11-03-2017,0.08,65,78,53
IN022021900,New Delhi,12-03-2017,0.24,65,,51
IN022021900,New Delhi,13-03-2017,0,65,,48
IN022021900,New Delhi,14-03-2017,,67,,48
IN022021900,New Delhi,15-03-2017,,70,,51
IN022021900,New Delhi,16-03-2017,,75,,57
IN022021900,New Delhi,17-03-2017,,73,87,59
IN022021900,New Delhi,18-03-2017,,73,,56
IN022021900,New Delhi,19-03-2017,,74,,60
IN022021900,New Delhi,20-03-2017,,76,,60
IN022021900,New Delhi,21-03-2017,,80,,61
IN022021900,New Delhi,22-03-2017,,83,,65
IN022021900,New Delhi,23-03-2017,,84,,65
IN022021900,New Delhi,24-03-2017,,84,99,70
IN022021900,New Delhi,25-03-2017,,82,,64
IN022021900,New Delhi,26-03-2017,,84,,69
IN022021900,New Delhi,27-03-2017,,87,,71
IN022021900,New Delhi,28-03-2017,,88,,73
IN022021900,New Delhi,29-03-2017,,90,100,74
IN022021900,New Delhi,30-03-2017,,89,101,75
IN022021900,New Delhi,31-03-2017,,88,,74
IN022021900,New Delhi,01-04-2017,,91,,74
IN022021900,New Delhi,02-04-2017,,89,103,
IN022021900,New Delhi,03-04-2017,,91,,71
IN022021900,New Delhi,04-04-2017,,87,102,71
IN022021900,New Delhi,05-04-2017,,84,97,68
IN022021900,New Delhi,06-04-2017,,89,,74
IN022021900,New Delhi,07-04-2017,,84,100,
IN022021900,New Delhi,08-04-2017,,81,94,62
IN022021900,New Delhi,09-04-2017,,81,92,
IN022021900,New Delhi,10-04-2017,,84,,68
IN022021900,New Delhi,11-04-2017,,87,,69
IN022021900,New Delhi,12-04-2017,,87,,69
IN022021900,New Delhi,13-04-2017,,89,,68
IN022021900,New Delhi,14-04-2017,,90,,69
IN022021900,New Delhi,15-04-2017,,91,105,72
IN022021900,New Delhi,16-04-2017,,91,105,71
IN022021900,New Delhi,17-04-2017,,92,,78
IN022021900,New Delhi,18-04-2017,,95,,77
IN022021900,New Delhi,21-04-2017,,95,110,84
IN022021900,New Delhi,22-04-2017,,92,104,
IN022021900,New Delhi,23-04-2017,,93,,80
IN022021900,New Delhi,24-04-2017,,91,103,78
IN022021900,New Delhi,25-04-2017,,90,,75
IN022021900,New Delhi,26-04-2017,0.08,90,101,73
IN022021900,New Delhi,27-04-2017,0,91,101,73
IN022021900,New Delhi,28-04-2017,,90,,75
IN022021900,New Delhi,29-04-2017,,90,,75
IN022021900,New Delhi,30-04-2017,0,89,103,76
IN022021900,New Delhi,01-05-2017,0,90,101,74
IN022021900,New Delhi,02-05-2017,,89,,72
IN022021900,New Delhi,03-05-2017,,91,,76
IN022021900,New Delhi,04-05-2017,0.08,91,104,74
IN022021900,New Delhi,05-05-2017,0,93,,74
IN022021900,New Delhi,06-05-2017,,96,,75
IN022021900,New Delhi,07-05-2017,,98,,78
IN022021900,New Delhi,08-05-2017,,98,111,82
IN022021900,New Delhi,09-05-2017,,96,109,82
IN022021900,New Delhi,10-05-2017,,93,109,82
IN022021900,New Delhi,11-05-2017,0.03,95,,80
IN022021900,New Delhi,12-05-2017,0,96,,83
IN022021900,New Delhi,13-05-2017,,97,107,82
IN022021900,New Delhi,14-05-2017,,99,,82
IN022021900,New Delhi,15-05-2017,,100,,83
IN022021900,New Delhi,16-05-2017,,97,112,84
IN022021900,New Delhi,17-05-2017,0,91,107,83
IN022021900,New Delhi,18-05-2017,,94,,81
IN022021900,New Delhi,19-05-2017,0.02,90,104,81
IN022021900,New Delhi,20-05-2017,0,93,107,83
IN022021900,New Delhi,21-05-2017,,88,,
IN022021900,New Delhi,22-05-2017,,81,103,71
IN022021900,New Delhi,23-05-2017,,92,,74
IN022021900,New Delhi,24-05-2017,,96,,80
IN022021900,New Delhi,25-05-2017,,98,,83
IN022021900,New Delhi,26-05-2017,,100,,84
IN022021900,New Delhi,27-05-2017,,96,111,85
IN022021900,New Delhi,28-05-2017,0.47,89,105,73
IN022021900,New Delhi,29-05-2017,0.31,84,97,73
IN022021900,New Delhi,30-05-2017,0,90,,
IN022021900,New Delhi,31-05-2017,,85,99,
IN022021900,New Delhi,01-06-2017,,91,,77
IN022021900,New Delhi,02-06-2017,,95,,79
IN022021900,New Delhi,03-06-2017,,99,,84
IN022021900,New Delhi,04-06-2017,,104,,87
IN022021900,New Delhi,05-06-2017,,103,,92
IN022021900,New Delhi,06-06-2017,,100,112,
IN022021900,New Delhi,07-06-2017,0,89,109,79
IN022021900,New Delhi,08-06-2017,0,87,99,
IN022021900,New Delhi,09-06-2017,0.2,91,,80
IN022021900,New Delhi,10-06-2017,0,93,,
IN022021900,New Delhi,11-06-2017,,91,103,78
IN022021900,New Delhi,12-06-2017,,93,,79
IN022021900,New Delhi,13-06-2017,,98,,83
IN022021900,New Delhi,14-06-2017,,97,108,84
IN022021900,New Delhi,15-06-2017,,94,107,83
IN022021900,New Delhi,16-06-2017,0.71,83,103,71
IN022021900,New Delhi,17-06-2017,0.16,84,95,76
IN022021900,New Delhi,18-06-2017,0,90,,
IN022021900,New Delhi,19-06-2017,0.67,86,,75
IN022021900,New Delhi,20-06-2017,0.94,82,99,74
IN022021900,New Delhi,21-06-2017,0.79,82,90,75
IN022021900,New Delhi,22-06-2017,0.71,85,,
IN022021900,New Delhi,23-06-2017,0.12,90,,80
IN022021900,New Delhi,24-06-2017,0,93,,82
IN022021900,New Delhi,25-06-2017,,96,,86
IN022021900,New Delhi,26-06-2017,,95,103,87
IN022021900,New Delhi,27-06-2017,,96,,87
IN022021900,New Delhi,28-06-2017,,83,103,
